reviewID,saleID,sellerID,buyerID,comment,txnID,stars
8079,B00EZKNYXG,AO0DSC1DYT834,A2CHQH95XQUY4E,I have used webroot for a few years now and for the price I don't think it can be beat.,8079,5
8080,B00EZKNYXG,AO0DSC1DYT834,A205YMN8YR88MK,Great!,8080,5
8081,B00EZKNYXG,AO0DSC1DYT834,A1VUA80DLZGWIP,So far so good. This product used to be awful but it's much improved and is lightweight.,8081,5
8082,B00EZKNYXG,AO0DSC1DYT834,AGTO21BHY08LF,"I'm a Security Software tech, and wanted an AV that would protect me from Ransomeware?-
I have a Fas",8082,1
8083,B00EZKNYXG,AO0DSC1DYT834,A9I5M2OT66XAX,Really easy to instail and has worked well for me for one year.,8083,4
8084,B00EZKNYXG,AO0DSC1DYT834,A3FS3FJPD3RJTD,"This is the first time I've gotten the Webroot Antivirus, as opposed to&nbsp;<a data-hook=""product-l",8084,5
8085,B00EZKNYXG,AO0DSC1DYT834,AKYDGCKCY7H9F,"Webroot reminds me of AVG, but is a bit more streamlined. It does it's work in the background, and s",8085,3
8086,B00EZKNYXG,AO0DSC1DYT834,A3R1WFO4KIUQXZ,If you're reading this you probably have already searched a variety of tech sources for the best ant,8086,4
8087,B00EZKNYXG,AO0DSC1DYT834,A3JVPPZ2ZNT32,works wells and easy to use and understand,8087,5
8088,B00EZKNY8G,A2DXENZNO2JT4F,A9XASTQBNG6W2,Great.  I like a lot better than AVG.  AVG kept saying everything was wrong and wanting more money. ,8088,5
8089,B00EZKNYXG,AO0DSC1DYT834,A1I9Z7BQW5ZD0S,This is my third year using this product and like the previous 2 years it is not intrusive. Does its,8089,5
8090,B00EZKNY8G,A2DXENZNO2JT4F,A5G3GY4XV6E7A,Excellent antivirus.  I game a lot now and since 1987.  This product doesn't screw up gaming drivers,8090,5
8091,B00EZKNY8G,A2DXENZNO2JT4F,A14B5Q67LZV2W8,This software does not consume resources and is quite fast.,8091,5
8092,B00EZKNY8G,A2DXENZNO2JT4F,A12C7XYE27B7KK,I for one think this is the best internet security software you can buy.  Many others slow the compu,8092,5
8093,B00EZKNYXG,AO0DSC1DYT834,AYKFN6Z2Q457S,Purchased this program and installed about a week ago.  It is supposed to be a one (1) year subscrip,8093,3
8094,B00EZKNYXG,AO0DSC1DYT834,A1UKJJSO8A7345,AS EXPECTED  +++++,8094,5
8095,B00EZKNY8G,A2DXENZNO2JT4F,AALZQV9U9AOA6,"I love this product, it requires very little space, ram. 1 click install very easy to use very effec",8095,5
8096,B00EZKNY8G,A2DXENZNO2JT4F,AJNU53DSIMQFC,Great Product uses less ram and updates multiple times in background. Does not slow down System over,8096,5
8097,B00EZKNYXG,AO0DSC1DYT834,A22D1JM7VRP2D,Got it as stated! Installed it into one Desktop already. Two more PC's will get done today. Thanks!,8097,5
8098,B00EZKNYXG,AO0DSC1DYT834,AN5FTWFGH183S,Works.very simple and good.,8098,5
8099,B00EZKNYXG,AO0DSC1DYT834,A3ETKAYC6QUMI0,"Not sure, if worked.  My guru show me how to increase the setting of incoming junk mail.",8099,4
8100,B00EZKNYXG,AO0DSC1DYT834,A1G7YNZXPBWA4Y,This software is EXCELLANT and I've used it for 2 years now. None of that bogging down nonsense like,8100,5
8101,B00EZKNY8G,A2DXENZNO2JT4F,A3PAUB3M715CJC,good on delivery but having a problem on the install. I have last years on one computer and it keeps,8101,2
8102,B00EZKNY8G,A2DXENZNO2JT4F,AWGWBLW1SRPG6,Just do its work on the background and if you select a questionable site it lets you know.  Great,8102,5
8103,B00EZKNY8G,A2DXENZNO2JT4F,A2N4QZL8L2NVKX,works to scan multiple computers fro Malware.,8103,5
8104,B00EZKNYXG,AO0DSC1DYT834,A1Y85GQ09Y95JL,I've had this for a few months now and Webroot is picking up malware better than other solutions.  I,8104,5
8105,B00EZKNYXG,AO0DSC1DYT834,A2NMCYAA4I89CM,I have used webroot since they started making spyware products.  I have never had a problem with web,8105,5
8106,B00EZKNY8G,A2DXENZNO2JT4F,A7NUXXOKGQQKP,"This is working well.  It has one ""feature"" that I struggled figuring out how to work around.  It di",8106,4
8107,B00EZKNY8G,A2DXENZNO2JT4F,A2RJKVBUNZCSXI,"Good protection, occasionally appears to slows down browser",8107,4
8108,B00EZKNY8G,A2DXENZNO2JT4F,A26LD9FQHTM8ZH,I've had Kaspersky Internet Security on my computers for well over 5 years and when it came time to ,8108,4
8109,B00EZKNY8G,A2DXENZNO2JT4F,A11KZ906QD08C5,Webroot has caught many threats to my computers.  It works automatically and can also be worked manu,8109,4
8110,B00EZKNY8G,A2DXENZNO2JT4F,A3NMEF3MJ0A3PL,Webroot is sleek and non-intrusive. Good protection. I like how Webroot works intuitively and has be,8110,5
8111,B00EZKNYWC,A19RW25Q6206I3,A264KMMQIISV0A,"First time buying this software.  Usually use McAfee, but decided to try this as it was less expensi",8111,4
8112,B00EZKNYWC,A19RW25Q6206I3,AWMRW0WDB7VFJ,very good protection,8112,5
8113,B00EZKNYWC,A19RW25Q6206I3,A2A33I5BISEN03,Just started using it. Very easy to install.,8113,5
8114,B00EZKNYWC,A19RW25Q6206I3,AJNU53DSIMQFC,Ordered for my chiropractors computers. Shipped on time and protection is always up to date.,8114,5
8115,B00EZKNYWC,A19RW25Q6206I3,A1DPQUK2V5GZE6,"Is taking one heck of a long time to get here, a month is just too long in this day and age.",8115,1
8116,B00EZKNYWC,A19RW25Q6206I3,A2KIIQX2TH70MR,"I my self have used WEBROOT for more than a few Years on Windows XP, VISTA, 7, 8.1, 10 to present wi",8116,5
8117,B00EZKNYWC,A19RW25Q6206I3,A36RO7NCM6IUGB,I have had Webroot for the last several years. It works well and the price is quite good compared to,8117,5
8118,B00EZKNY8G,A2DXENZNO2JT4F,A1QBIFGNRTBJAJ,I am pleased with the software. Low overhead and effective scanning. This is what I expect from secu,8118,5
8119,B00EZKNYWC,A19RW25Q6206I3,AALZQV9U9AOA6,"I am very pleased by this software, easy install, my laptop and pc's are much faster. Webroot remove",8119,5
8120,B00EZKNYWC,A19RW25Q6206I3,A1G7YNZXPBWA4Y,"I haven't installed this yet but all the other times I've used it, it worked great.",8120,5
8121,B00EZKNYWC,A19RW25Q6206I3,A36MQY2HNRIA2W,"I've used McAfee, Avast, and for the longest time, Norton. I've been using Webroot for over a year n",8121,5
8122,B00EZKNYWC,A19RW25Q6206I3,A3847AOEXWW7FI,like it so far.....only thing is I have not been able to get it going on the mobile phone and that w,8122,4
8123,B00EZKNYWC,A19RW25Q6206I3,AN5FTWFGH183S,Always a great product!,8123,5
8124,B00EZKNYWC,A19RW25Q6206I3,A1UKJJSO8A7345,AS EXPECTED  A+++++,8124,5
8125,B00EZKNYWC,A19RW25Q6206I3,A1TJLEHWYRJ1VZ,"Where do I begin with their lies and deception?

1) Small size on HD! Not true. ALL of the data hide",8125,1
8126,B00EZKNYWC,A19RW25Q6206I3,A1XM3LZEMKMJLU,I have used WEBROOT before but stopped because I figured I could pay less for something that was as ,8126,5
8127,B00EZKNYWC,A19RW25Q6206I3,A2PK64OVZA1U8Z,I've owned several different virus programs over the years but Webroot may prove to be the best of t,8127,5
8128,B00EZKNYWC,A19RW25Q6206I3,A11KZ906QD08C5,"The security software that I already had installed is Norton, and it's probably all I need.  I purch",8128,4
8129,B00EZKNYWC,A19RW25Q6206I3,A1I9Z7BQW5ZD0S,"Just like last years webroot, this one is seamless and doesn't slow down my computer. This is a grea",8129,5
8130,B00EZPXVWU,A1YA56JGZHKNS2,A3MCVYUA4Q5PZS,Beware of losing your remaining days on your subscription.  I do like the product but the upgrade ha,8130,1
8131,B00EZPXVWU,A1YA56JGZHKNS2,AL1XV4L25FZ2S,"I have a number of different computers and devices, including a mac laptop, windows desktop, ipad, a",8131,4
8132,B00EZPXVWU,A1YA56JGZHKNS2,A19GSC3QMK694Q,Pretty much the same as Norton 360 2013. There is a couple of things that I don't like about it. One,8132,3
8133,B00EZPXVWU,A1YA56JGZHKNS2,A3BU7C79N5I6BQ,I had a bad experience with Norton where they used my credit card with no- authorization. They renew,8133,2
8134,B00EZPXYP4,A30LRB20LJ19OY,A3CG93783LP0FO,"I've used Norton 360 since 2009, except for a 6 month time period about a year ago when I tried Avas",8134,5
8135,B00EZPXYP4,A30LRB20LJ19OY,A2WCFDOCS73PNB,I have been using Norton 360 for all of my PC and laptops at home for many years. It is a trusted pr,8135,5
8136,B00EZPXYP4,A30LRB20LJ19OY,AMUP8DYE7EAN2,"Because, while I'm not about to go looking under the hood and I can't see where the mechanics publis",8136,4
8137,B00EZPXYP4,A30LRB20LJ19OY,A1CHOUPK2ZXJ42,"Right product, Right price.",8137,5
8138,B00EZPXYP4,A30LRB20LJ19OY,ALLCK39NM5RJY,great,8138,5
8139,B00EZPXVWU,A1YA56JGZHKNS2,AOB4VJLN3X7OR,Love that this covers my 3 computers and 2 smartphones... very reasonable cost for the coverages,8139,5
8140,B00EZPXVWU,A1YA56JGZHKNS2,A1HOBKH5U2K6UP,"I have been using Norton since windows 95, I have found it to be an excellent product to keep my com",8140,5
8141,B00EZPXVWU,A1YA56JGZHKNS2,A37SGUQGIDFOKK,I still have to put this on my Kindle & NOOK,8141,5
8142,B00EZPXVWU,A1YA56JGZHKNS2,A27JQB7JMGFLKR,great,8142,5
8143,B00EZPXVWU,A1YA56JGZHKNS2,A28I98PKHZZKVB,I was tired of trying different products that did different things and often competed with each othe,8143,5
8144,B00EZPXOTA,A4EJM72NKO4YM,A22RL3ASSY36T1,Great experience!,8144,5
8145,B00EZPXYP4,A30LRB20LJ19OY,A1U1G73EI5IRZF,The price of the product was nearly trippled since I bought Norton last time. Since 2015 all antivir,8145,5
8146,B00EZPXVWU,A1YA56JGZHKNS2,A22HDGUSOJO4SY,I been using Nortons software for more than 15years on all my laptops and desktops and never suffere,8146,5
8147,B00EZPXOTA,A4EJM72NKO4YM,AIJQT0PTK109N,seems to work OK,8147,4
8148,B00EZPXVWU,A1YA56JGZHKNS2,A1NA2JGI3GNDN2,It does what it's meant to do. I got it for my dad because he wanted it for extra protection. I pers,8148,3
8149,B00EZPXYP4,A30LRB20LJ19OY,A1MKYTB0PW16IS,"A message for all Norton 360 2014, 2015 Products: See my previous customer review of Norton 360 2013",8149,1
8150,B00EZPXYP4,A30LRB20LJ19OY,A3B3CXPFQ8VBHY,Loyal to Norton Products,8150,5
8151,B00EZPXYP4,A30LRB20LJ19OY,A3QED0Y8VGXZJJ,"Great product , works as described",8151,5
8152,B00EZPXOTA,A4EJM72NKO4YM,A1JKJR2HX84XVC,"Downloaded right after purchase, and installed with no problem.",8152,5
8153,B00EZPXOTA,A4EJM72NKO4YM,AHSUG8320RZVR,very good program,8153,5
8154,B00EZPXYP4,A30LRB20LJ19OY,AJKGD52I9DGCN,very good,8154,5
8155,B00EZPXOTA,A4EJM72NKO4YM,A20USZQ2GYDDKB,"Seems fine as  a standard virus checker, but Does Not do well at all on detecting Malware. I had a c",8155,4
8156,B00EZPXYP4,A30LRB20LJ19OY,A2H6A6LKJNF5NC,Great,8156,5
8157,B00EZPXOTA,A4EJM72NKO4YM,A3A2UUM6MVWBCO,"Years ago I used to boycott Norton Antivirus because it was slow and bloated.  However, about five o",8157,5
8158,B00EZPXVWU,A1YA56JGZHKNS2,AEQYAG42F9128,"The product is great, but when installing it over a previous version with fewer user licenses, and r",8158,5
8159,B00EZPXOTA,A4EJM72NKO4YM,A536M59DMDN1Y,"I downloaded this application, after the installation it shows that it will be active or valid for o",8159,2
8160,B00EZPXYP4,A30LRB20LJ19OY,A1MRTZO4JT5P4H,"I just tried to log into Identity Safe, which I have been using for months, and Norton no longer acc",8160,1
8161,B00EZPXYP4,A30LRB20LJ19OY,A2NSI7M0FKID7E,Love Norton 360.  The reality is most antivirus work.  I'm so used to Norton products and prefer it ,8161,5
8162,B00EZPXYP4,A30LRB20LJ19OY,A20YVM44ZB2K00,Tried using Kaspersky due to price and thought that Norton took up too much computer space.  Wound u,8162,5
8163,B00EZPXYP4,A30LRB20LJ19OY,A1PKJZRM97ELT8,Not really great but not sure there is a better one.,8163,3
8164,B00EZPXOTA,A4EJM72NKO4YM,A3V6Z4RCDGRC44,"We've used Norton products for years and years, and have also used other products on other machines ",8164,5
8165,B00EZPXOTA,A4EJM72NKO4YM,AJ9AE2BVND0GS,I got this because I have Norton on my other computers except one and it is doing a great job.  For ,8165,5
8166,B00EZPXOTA,A4EJM72NKO4YM,A2E1EFNIZL2FVA,I choose the online download to monitor the process.  I did a downoad and expect this to work with i,8166,5
8167,B00EZPXOTA,A4EJM72NKO4YM,A5KMMY627T3W,"After experiencing a little bit of a dip in quality, Norton has greatly improved their Antivirus pro",8167,4
8168,B00EZPXOTA,A4EJM72NKO4YM,A3A1OA237FOZFK,I have been using an assortment of Norton & Symantec products for years and while I have had some is,8168,5
8169,B00EZPXOTA,A4EJM72NKO4YM,A22BBLTS1YPFPE,"Great for people who are not software guru, :)  Very easy to install.  Offers great protection that ",8169,5
8170,B00EZPXOTA,A4EJM72NKO4YM,A116J8AUC3JSN2,"First, you certainly feel much better if either one is between you and the world.  Second, while the",8170,4
8171,B00EZPXOTA,A4EJM72NKO4YM,A2AVMEB8PQOTTE,Installs easily and offers online update option before the install.  It does offer a great deal of w,8171,5
8172,B00EZPXOTA,A4EJM72NKO4YM,A1UQUDT2Q0YENM,"5 years ago or so, Norton was the slowest thing around. Then the completely redid the program and tu",8172,5
8173,B00EZPXOTA,A4EJM72NKO4YM,A16IM9MYTHCKYQ,"Although I've always known Norton's security products have a sterling reputation, at some point year",8173,5
8174,B00EZPXOTA,A4EJM72NKO4YM,ATANE2SC44592,I have been using Norton Antivirus products for years now and I have never had any problems. This so,8174,5
8175,B00EZPXOTA,A4EJM72NKO4YM,A2BVNVJOFXGZUB,"I try different AV programs periodically, but I always come back to Norton.  Maybe it's just familia",8175,5
8176,B00EZPXOTA,A4EJM72NKO4YM,A19GSC3QMK694Q,I have the Norton 360 for 2014 since I had the 360 last year. I've been having a problem with a brow,8176,3
8177,B00EZPXOTA,A4EJM72NKO4YM,A225G2TFM76GYX,This product seemed to work very well.  It was not overly intrusive and did not bog down the systme ,8177,5
8178,B00EZPXOTA,A4EJM72NKO4YM,AZD8SMNGQI98O,I used Norton anti-virus for years and switched to another brand when they stopped producing viable ,8178,3
8179,B00EZPXOTA,A4EJM72NKO4YM,A21BVL7PKG9BX8,Norton Antivirus 2014 is a fantastic program. I've been using Norton off and on for a good many year,8179,5
8180,B00EZPXOTA,A4EJM72NKO4YM,A1LKOIZXPQ9VG0,Easy to Install. This Norton gave me a choice of installing from the disc or from the internet. I pr,8180,4
8181,B00EZPXVWU,A1YA56JGZHKNS2,A2IFKH3TJ10387,"I've been using this AV product on my tablets, my laptops, and my phones for the last two years.  I'",8181,5
8182,B00EZPXVWU,A1YA56JGZHKNS2,AAJIGWE242MSN,"After years of avoiding Norton like the plague, I decided to take Amazon up on their offer to test i",8182,4
8183,B00EZPXVWU,A1YA56JGZHKNS2,A3KGLXW3EYDTUH,"I've used Norton intermittently since its programs shipped on floppy disk, and worked until they obs",8183,4
8184,B00EZPXVWU,A1YA56JGZHKNS2,AAEHOTZ1GRAUX,"As part of my participation in the Amazon Vines Program, I received this product for review.

I had ",8184,4
8185,B00EZPXVWU,A1YA56JGZHKNS2,A3G7BEJJCPD6DS,I'm not very tech savvy and look for comprehensive virus/Internet protection that is simple to insta,8185,4
8186,B00EZPXVWU,A1YA56JGZHKNS2,A395F4P17EQKND,"Installed this product with no hassles, I bought this item on sale and it has not dissapointed.  It ",8186,5
8187,B00EZPXVWU,A1YA56JGZHKNS2,A14JBDSWKPKTZA,I have been using McAfee for a lot of years. It is a good solid product. Back in the DOS days Norton,8187,5
8188,B00EZPXVWU,A1YA56JGZHKNS2,AQH1SWR5HA413,Noton has been a trusted name in computer system security and it continues to live up to that good n,8188,5
8189,B00EZPXVWU,A1YA56JGZHKNS2,A16QODENBJVUI1,For the second year in a row I'll be using Norton as my multi-device. I'm not sure it is the best cu,8189,5
8190,B00EZPXVWU,A1YA56JGZHKNS2,A4V35W9XNM4X4,"After several years of using other security programs, I tried Norton 360 for 3 PCs.  It was far bett",8190,5
8191,B00EZPXYP4,A30LRB20LJ19OY,A2QOMZA6Z2S9O0,"Good product, better price.",8191,5
8192,B00EZPXVWU,A1YA56JGZHKNS2,A2068BC3ZXAVJQ,I have been using Norton products for years and have seen a continual improvement over time.  Norton,8192,5
8193,B00EZPXVWU,A1YA56JGZHKNS2,A3F8T3BRXRX5P3,Having been a long time user of Norton and been through some of the good versions and bad versions f,8193,4
8194,B00EZPXVWU,A1YA56JGZHKNS2,A1PI8VBCXXSGC7,"The name is confusing...this is Norton 360 Multi-Device Premier Edition

I've used Norton for a few ",8194,4
8195,B00EZPXVWU,A1YA56JGZHKNS2,A68I93HI9W6LD,"I bought it to renew Norton 360 1 User/3 PC subscription. Well, it doesn't work because this one is ",8195,3
8196,B00EZPXYP4,A30LRB20LJ19OY,A3ETKAYC6QUMI0,"Excellent value and protects and tunes up the computer, does the job.",8196,5
8197,B00EZPXYP4,A30LRB20LJ19OY,AZW10G02DNJI4,THE PRODUCT WAS INSTALLED ON THREE HOUSEHOLD COMPUTERS WITHOUT DIFFICULTY.  YOU WILL GET A FEW UPDAT,8197,4
8198,B00EZPXYP4,A30LRB20LJ19OY,AG4KRBT4E0B1L,Good,8198,5
8199,B00EZPXYP4,A30LRB20LJ19OY,A3ISA8LBB5P34E,I have used this product for many years and it does what it's suppose to do along with some addition,8199,5
8200,B00EZPXYP4,A30LRB20LJ19OY,A3935GZFLPU28D,"Norton 360 ""does the job"" toward protecting a computer. Have used this software for years. However, ",8200,3
8201,B00EZPXYP4,A30LRB20LJ19OY,A3QSZ2SE3HUSXM,"On 11/11/14 I renewed my Norton subcription with the CD product. After installing the CD, it said it",8201,5
8202,B00EZPXYP4,A30LRB20LJ19OY,A2KYC21WDNY5L,As advertised put it on three machines. One computer went down and Norton's technical people put it ,8202,4
8203,B00EZPXYP4,A30LRB20LJ19OY,A1R3PI724B1SIG,Great product,8203,5
8204,B00EZPXYP4,A30LRB20LJ19OY,A12B0WVHZDEZL3,always love norton. Came at the expected time.,8204,5
8205,B00EZPXYP4,A30LRB20LJ19OY,AWMRW0WDB7VFJ,does not prevent little annoying viruses in,8205,3
8206,B00EZPXYP4,A30LRB20LJ19OY,A1W476YCP7DZ2S,I've been using Norton anti-virus and backup products for years.  While they had their installation ,8206,5
8207,B00EZPXYP4,A30LRB20LJ19OY,A3VHYQ0MSE35HJ,We always choose Norton 360  with no issues  and purchased this set for our grand son,8207,5
8208,B00EZPXYP4,A30LRB20LJ19OY,A2B9N8LRE4CG7O,WORKS GREAT,8208,5
8209,B00EZPXYP4,A30LRB20LJ19OY,AEU0PXF31KEOC,No issues. Good deal.,8209,5
8210,B00EZPXYP4,A30LRB20LJ19OY,A2VD7NGNH1KPDZ,Very good product as always. Works well.,8210,4
8211,B00EZPXYP4,A30LRB20LJ19OY,A1GGXJZOI5GEAQ,I have had NORTON products in the past and was very happy with them. I like them even better now bec,8211,5
